,has_organizationID,has_name,has_description,has_organizationType,has_category,has_hashtag,has_administrator,has_logo,has_foundationYear,has_fiscalCode,has_latitude,has_longitude,has_contactPoint
239,org_1116,Sezione Associazione Italiana Arbitri di Trento,"La Sezione AIA di Trento riunisce gli arbitri di calcio trentini, occupandosi di designare gli arbitri nelle partite disputate sotto l'egida della FIGC, del reclutamento di aspiranti arbitri, della formazione e aggiornamento dei propri associati, dello svolgimento di incontri di sensibilizzazione e promozione dei valori dello sport e della legalità, anche nelle scuole superiori, di organizzare eventi ricreativi e di condivisione tra gli associati ed i propri famiglia.",,Sport,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/sezione-associazione-italiana-arbitri-di-trento/5677375-8-ita-IT/Sezione-Associazione-Italiana-Arbitri-di-Trento.jpg,2008-01-01,96099450221.0,46.057834,46.057834,cp_1456173997
240,org_2471,Ana - Associazione nazionale Alpini - Gruppo Alpini  di Cognola,,,Volontariato e solidarietà,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/ana-associazione-nazionale-alpini-gruppo-alpini-di-cognola/7052311-2-ita-IT/ANA-Associazione-Nazionale-Alpini-Gruppo-Alpini-di-Cognola.jpg,2013-01-01,96014000226.0,46.07663,46.07663,cp_8628783730
241,org_34808,Arcigay del Trentino ,"Il comitato territoriale ""Arcigay del Trentino"" è un'associazione di promozione sociale che opera per costruire una società laica e democratica in cui le libertà individuali e i diritti umani e civili siano riconosciuti, promossi e garantiti senza discriminazioni fondate su orientamento sessuale, identità di genere e intersessualità o ogni altra condizione personale e sociale.Il Comitato aderisce ad Arcigay nazionale, ad Arci e alla Federazione Arci.”",,Volontariato e solidarietà,"re.a.dy,ready",pr_61644,/var/comunetn/storage/images/ulteriori-sezioni/comitato-unico-di-garanzia/rete-re.a.dy/rete-re.a.dy-trento/associazioni-del-territorio/arcigay-del-trentino/5269951-2-ita-IT/Arcigay-del-Trentino.png,2021-01-01,96042410223.0,46.064867,46.064867,cp_9118202460
242,org_66871,Associazione culturale Tre Fontane,"Svolge attività durante le feste della Circoscrizione, quali truccabimbi, calcio saponato, e durante l'anno scolastico con il centro Giocastudiamo e nel periodo estivo con colonie diurne Giocaestate.Si occupa di formazione di volontari e operatori",,"Intrattenimento - tempo libero
Volontariato e solidarietà",fontane,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-tre-fontane/5270251-4-ita-IT/Associazione-culturale-Tre-Fontane.png,2017-01-01,1733380222.0,46.734096,11.288801,cp_5629025015
243,org_172635,ACROPOLI - Associazione di promozione sociale,"Acropoli è una piattaforma per la promozione degli aspetti più innovativi dell’architettura. La nostra associazione mette in connessione giovani creativi come architetti, ingegneri e designer, con realtà professionali e culturali.",associazione studentesca,"['design', 'architettura']","['design', 'studenti']",pr_66248,https://images.app.goo.gl/c7JA8WBEc1BrUoDQ6,2016-01-01,96105250227.0,46.067029999600265,11.139080017404211,cp_7937678849
244,org_29384746,AIESEC,"AIESEC (Association Internationale des Etudiants en Sciences Economiques et Commerciales) è un'associazione studentesca, senza fini di lucro, indipendente, apartitica, apolitica. AIESEC, con la sua presenza in 127 paesi del mondo, è la più grande organizzazione internazionale al mondo, interamente gestita da studenti, con un network con più di 86.000 studenti provenienti da più di 2400 università, attiva da più di 65 anni",volontariato per studenti,['volontariato'],"['volontariato', 'studenti']",,https://images.app.goo.gl/rTtYn1Y5Rgx6mm83A,1948-01-01,97080730159.0,46.06627001243936,11.117710019982296,cp_8893307508
245,org_64927461,ESN - Associazione Erasmus Student Network,"Sezione di Trento dell'Erasmus Student Network (ESN), organizzazione internaionale non-profit international. La missione principale è di rappresentare gli studenti internazionali, promuovere l'interculatirà e lo sviluppo personale secondo in principio: Students Helping Students.",associazione studentesca internazionale,['associazione no-profit'],['studenti internazionali'],pr_91832,https://images.app.goo.gl/4Nubc9imHPeof8oE9,1992-01-01,92105850348.0,46.06627001243936,11.117710019982296,cp_4698781345
246,org_283650,JETN - Junior Enterprise Trento,"JETN nasce il 24 Febbraio 2015 per iniziativa di un gruppo di sette studenti dell’Università di Trento. Fa parte di JE Italy e JE Europe, rispettivamente le confederazioni italiana ed europea delle Junior Enterprises. Una JE è un’organizzazione no-profit costituita interamente da studenti universitari. Al pari di un’azienda, ha un consiglio di amministrazione e delle aree operative coordinate da responsabili, rispettivamente Area Commerciale, Marketing, Risorse Umane, Legale.",associazione studentesca,['associazione no-profit'],"['studenti', 'università', 'enterprise', 'marketing']",pr_58058,https://images.app.goo.gl/nW1p7MXG8mwV6Q2N9,2015-01-01,2426890220.0,46.07075001395808,11.122500026189954,cp_8496098814
247,org_5284351,L'Universitario,"L’Universitario è un giornale nato nel 2016 a Trento per riempire un vuoto. L’esigenza di dare spazio alla voce degli studenti, alla loro voglia d’interpretare la realtà con gli strumenti e la curiosità che li contraddistingue. L’idea partita da pochi si è allargata a molti. È nata un’associazione che fa da editore, una redazione strutturata per aree tematiche, uno statuto ed un codice etico che dettano le regole del gioco. L’Universitario ha un’edizione cartacea trimestrale (distribuita gratuitamente) e una versione online.",associazione studentesca,['giornalismo studentesco'],"['giornalismo studentesco', 'università', 'studenti']",pr_37377,https://images.app.goo.gl/TY47RXbDDbMtUFhK9,2016-01-01,340520220.0,46.06893000941207,11.124619977141094,cp_9588942962
248,org_1723549,UDU Trento - Unione Degli Universitari di Trento,L'UDU Trento - Unione degli Universitari di Trento è il sindacato degli studenti e delle studentesse dell'Università di Trento e nasce nel 2012 come membro confederato della più ampia associazione nazionale UDU - Unione degli Universitari.,associazione di rappresentanza politica studentesca,['rappresentanza studentesca'],"['università', 'studenti', 'rappresentanza politica']",,https://images.app.goo.gl/PcNNb4TgxgG3S3tg6,2012-01-01,340520220.0,46.06627001243936,11.117710019982296,cp_8076920069
