,has_organizationID,has_name,has_description,has_addr:street,has_addr:housenumber,has_addr:postcode,has_municipality,has_fax,has_phone,has_email,has_website,has_socialNetwork,has_organizationType,has_category,has_hashtag,has_administrator,has_administratorRole,has_logo,has_foundationYear,has_administratorPhone,has_administratorAddress,has_fiscalCode
164,org_65812,Ashtanga Yoga Trento a.s.d.,"L'Ashtanga Yoga Trento è un'associazione sportiva dilettantistica affiliata all'Endas, ente di promozione sportiva, e riconosciuta dal Coni come attività sportiva di ginnastica finalizzata alla salute e al fitness. Con sede legale a Trento, è stata fondata nel 2014 ed è presieduta da Marta Angelilli.Ha per scopo la promozione, diffusione, tutela e sviluppo dello Yoga e delle discipline ad esso connesse, intese come mezzi di formazione psico-fisica e spirituale delle persone e in grado di migliorare il benessere complessivo. In particolare promuove lo studio e la diffusione dell'Ashtanga Vinyasa Yoga secondo la tradizione del maestro indiano Shri K Pattabhi Jois.L'Ashtanga Yoga Trento propone diversi stili di Yoga:Ashtanga Vinyasa Yoga: Yoga dinamico basato sul sistema del Vinyasa in cui il respiro viene sincronizzato con il movimento in una serie progressiva di posture. E' una pratica intensa ed energica. Si lavora sul corpo migliorandone forza e flessibilità;Fisiom Yoga: è una disciplina di Yoga Terapeutico che tutti possono praticare ed è particolarmente indicato per persone con patologie a carico dell'apparato muscolo-scheletrico;Restorative Yoga: si basa sulla spontaneità e sulla dolcezza. Il corpo e la mente vengono condotti in uno stato di profondo rilassamento attraverso l'uso di supporti come coperte e cuscini yogici;Yoga Bambini 4 - 10 anni e Yoga Adolescenti secondo il metodo GiocaYoga.",Via Cesare Abba,,38122,Trento,,,,http://ashtangayogatrento.com/,,,"Sport
Discipline orientali",,,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/ashtanga-yoga-trento-a.s.d/11668930-1-ita-IT/Ashtanga-Yoga-Trento-a.s.d.jpg,2014,,,
165,org_1061,Associazione Estuario O.D.V.,"
Estuario è un'associazione che promuove il sostegno e il mutuo aiuto nel disagio psichico.Offre ascolto, gruppi di auto mutuo aiuto ed organizza attività ed iniziative di socializzazione, culturali, sportive.",,,38122,Trento,0461391607,0461391799,associazione@estuario.it,,,,"Volontariato e solidarietà
Assistenza","disagio,psichico,famiglia,famiglie",,,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/associazione-estuario-o.d.v/5676367-2-ita-IT/Associazione-Estuario-O.D.V.jpg,2008,,,
166,org_1248,Associazione Fondo Progetti di Solidarietà o.d.v.,"Promuovere attività di solidarietà e cooperazione internazionale, iniziative culturali di informazione e sensibilizzazione in ambito sociale e ambientale a livello territoriale",Via Guido Poli,,38123,Trento,,,fondoprogettidisolidarieta@gmail.com,www.fondoprogettidisolidarieta.wordpress.com,,,Volontariato e solidarietà,,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-fondo-progetti-di-solidarieta-o.d.v/5679832-3-ita-IT/Associazione-Fondo-Progetti-di-Solidarieta-o.d.v.jpg,2008,,,
167,org_809,Associazione Filodrammatica  Argento Vivo,"
Dal 1999 ogni anno organizza una rassegna teatrale dedicata ai bambini.Per la rassegna adulti ha prodotto una quindicina di commedie.",Via dei Pradestei,,38121,Trento,,3397091509,caldararenato@gmail.com,,,,Teatro,,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-filodrammatica-argento-vivo/5271191-4-ita-IT/Associazione-Filodrammatica-Argento-Vivo.jpg,1999,,,
168,org_2248,A.S.D. Centro Studi Orientali,"L'Associazione si costituisce all'inizio del 1999 (dalle ceneri di un'altra associazione che già tramandava gli antichi insegnamenti della tradizione orientale) con lo scopo di promuovere e sviluppare Kung Fu, Qi Gong, Yoga, Shiatsu e le filosofie ad esse connesse.Il Kung Fu praticato nel nostro centro è un'arte marziale di stile tradizionale (non prevede l'aspetto agonistico). Allo stesso modo Hatha Yoga (asana, respirazione, meditazione), Qi Gong e Shiatsu trovano spazio nel programma dei nostri allenamenti in quanto improntate allo sviluppo individuale sui vari piani (fisico - mentale - psichico - spirituale).Le attività iniziano a partire dal mese di settembre fino al mese di luglio a partire dai 12 anni d'età.",Viale Verona,,38123,Trento,,,,http://www.centrostudiorientali.it,,,"Sport
Arti marziali
Discipline orientali",,,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.d.-centro-studi-orientali/5272678-2-ita-IT/A.S.D.-Centro-Studi-Orientali.png,1999,,,
169,org_2379,Associazione Culturale Music Together,L'associazione culturale Music Together Trento propone corsi di educazione musicale per famiglie con bimbi di età compresa tra i zero e i cinque anni.,Viale degli Olmi,,38123,Trento,,3806418132  ,info@musictogethertrento.it,http://www.musictogethertrento.it ,www.facebook.com/musictogether.tnbz ,,Musica,,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-music-together/5735288-4-ita-IT/Associazione-Culturale-Music-Together.png,2010,,,
170,org_2487,Tridentum Bike - ASD,"TRIDENTUM BIKE  propone agli appassionati di mountain bike le seguenti iniziative:- escursioni in tutto il Trentino Alto-Adige- tour di più giorni- stage sulle tecniche di guida- corsi di meccanica, cartografia, alimentazione, primo soccorso, tecnica trial, preparazione atletica",Viale Verona,,38123,Trento,0461 233210,3356837359,info@tridentumbike.it,http://www.tridentumbike.it,https://www.facebook.com/Tridentum-Bike-330719240371543/,,"Sport
Ciclismo",,,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/tridentum-bike-asd/7790832-6-ita-IT/Tridentum-Bike-ASD.png,2013,335-6837359,,
171,org_1060,"APS  EstroTeatro, Scuola di teatro e cinema","Estro - Scuola di teatro e cinema è una agenzia formativa impegnata nell'offrire percorsi didattici nelle arti e discipline dello spettacolo.La nostra attività, forte di oltre 15 anni di esperienza, è organizzata in 5 dipartimenti (teatro, cinema, parola, musica e lirica) e e rivolta a 4 fasce di età: bambini (7-10 anni), ragazzi (11-14 anni), giovani (15-18 anni), adulti (dai 18 anni).Ciascun dipartimento offre corsi annuali, e/o più brevi, con cadenza settimanale.", Via dei Giardini,3,38122,Trento,,0461235331,segreteria@estroteatro.it,https://www.estroteatro.com/,https://it-it.facebook.com/estroteatro,,Teatro,,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/aps-estroteatro-scuola-di-teatro-e-cinema/5274278-2-ita-IT/APS-EstroTeatro-Scuola-di-teatro-e-cinema.jpg,2008,,,
172,org_1647,Associazione Galasso 13,,Vicolo Galasso,,38122,Trento,,,spaziogalasso13@gmail.com,https://www.galasso13.it/ ,https://it-it.facebook.com/Galasso13/ ,,"Scienza e tecnologie
Medicina, salute e benessere",,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/associazione-galasso-13/5686720-2-ita-IT/Associazione-Galasso-13.png,2008,,,
173,org_79502,INMENTE PSICOLOGIA BENESSERE,"
InMente è una società cooperativa sociale che offre servizi psicologici, psicoterapeutici e volti al benessere psico-emotivo globale.La Cooperativa offre servizi di Psicologia Clinica e Psicoterapia Cognitivo Comportamentale, Psicologia Scolastica ed Evolutiva, Psicologia del Benessere, Neuropsicologia e Formazione per aziende, lavoratori di area sociale, socio-sanitaria, scolastica, genitori.",Via Degasperi,,38123,Trento,,0461 218855,inmente.tn@gmail.com,https://www.inmente.tn.it/,https://it-it.facebook.com/inmentepsicologia ,,"Scienza e tecnologie
Medicina, salute e benessere",,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/inmente-psicologia-benessere/11840374-1-ita-IT/INMENTE-PSICOLOGIA-BENESSERE.jpg,2019,,,
174,org_2054,Associazione Tremembé OdV,"
L' Associazione Tremembè:
In Brasile accompagna da circa 20 anni micro-progetti di cooperazione allo sviluppo, con focus il Turismo Responsabile.In Trentino è impegnata sui temi dello sviluppo sostenibile e della mondialità; tra le attività più significative ricordiamo le “Cene dell’Altro Mondo”.",Via Carlo e Valeria Jülg,,38123,Trento,,3384157742,info@tremembe.it,http://www.tremembe.it,https://www.facebook.com/TremembeOnlus/,,"Volontariato e solidarietà
Cooperazione",,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-tremembe-odv/5271551-3-ita-IT/Associazione-Tremembe-OdV.jpg,2008,,,
175,org_56355,CDM Centro Didattico Musicateatrodanza,"Associazione fondata nel 1987 per volontà di alcuni artisti con l'obiettivo di condividere la propria esperienza e la propria passione per l'arte, CDM ha conosciuto una grande crescita per numero di allievi e docenti divenendo il centro multidisciplinare più grande del Trentino. Ponendosi quale interlocutore di interesse per giovani e meno giovani nella Musica, Teatro e Danza, nel tempo CDM ha sviluppato una forte attitudine per la multidisciplinarietà artistica",Via delle Maioliche,,38068,Rovereto (TN),,0464 422655,redazione@cdmrovereto.it,https://www.cdmrovereto.it/ ,https://www.facebook.com/cdm.musicateatrodanza/ ,,"Danza
Musica
Teatro",parto;neonato;,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/cdm-centro-didattico-musicateatrodanza/11838673-1-ita-IT/CDM-Centro-Didattico-Musicateatrodanza.png,1987,,,
176,org_1448,"Il Sentiero del Tibet, Associazione","L'Associazione Il sentiero del Tibet si occupa della comunità tibetana tramite microinterventi a livello sociale sul territorio.L'associazione, quindi, sostiene il popolo tibetano, in Tibet, con progetti sulle cose e sulle persone, prevalentemente con sostegno agli studenti tibetani in India e all'università di Lhasa in Tibet.", Via Sant'Anna,,38121,Trento,,349 2168587,sandra.mattedi@alice.it,,https://it-it.facebook.com/ilsentierodeltibet/ ,,"Scienza e tecnologie
Medicina, salute e benessere",,Sandra Mattedi,Presidente,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/il-sentiero-del-tibet-associazione/5271918-4-ita-IT/Il-Sentiero-del-Tibet-Associazione.jpg,2008,3351276349,,
177,org_1829,Pro loco cà Comuna del meanese,"Promozione e valorizzazione del territorio del Meanese custode un patrimonio culturale e paesaggistico significativo, promozione degli elementi storico culturali e salvaguardia del territorio agricolo.",Piazza dell'Assunta,,38121,Trento,,320 3281114,proloco.ca.comuna@gmail.com,https://www.ortoinvilla.com/ ,https://www.facebook.com/Proloco.Ca.Comuna.Meanese/ ,,Ambiente e territorio,,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/pro-loco-ca-comuna-del-meanese/5690185-2-ita-IT/Pro-loco-ca-Comuna-del-meanese.jpg,2008,,,
178,org_2027,Portland Nuovi Orizzonti Teatrali,"Scuola di teatro per adulti, ragazzi e bambini, corsi di recitazione, dizione, scrittura creativa e canto. Organizzazione di eventi e rassegne teatrali",Via Papiria,,38122,Trento,,0461 924470,info@teatroportland.it,http://www.teatroportland.it,https://it-it.facebook.com/portland.nuoviorizzontiteatrali/ ,,Teatro,,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/portland-nuovi-orizzonti-teatrali/5270751-3-ita-IT/Portland-Nuovi-Orizzonti-Teatrali.jpg,2008,,,
179,org_2065,Argentario Calisio Volley ASD,"Argentario Calisio Volley è una società di pallavolo maschile che opera da più di vent'anni sulla collina di Trento. La nostra mission è quella di portare la pallavolo ai giovani per farli crescere in un ambiente sano, agonistico ma sempre al contatto con il territorio sul quale operiamo. La nostra attività si svolge prevalentemente a Cognola, Martignano e Gardolo ma molti sono i ragazzi che arrivano da noi anche dalla città o dai comuni limitrofi. ",Via Mario Cavalieri,,38121,Trento,,348 4429124,segreteria@acvminers.it,http://www.acvminers.it/,,,"Sport
Pallavolo",,,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/argentario-calisio-volley-asd/11850454-1-ita-IT/Argentario-Calisio-Volley-ASD.png,2008,,,
180,org_963,Corpo Musicale di Gardolo,"Da sempre legato al proprio territorio il Corpo Musicale di Gardolo, già Banda Sociale costituita nel 1906, è attualmente composto da circa 30 elementi e presenta un repertorio che spazia da brani originali per banda a brani di musica classica e brani folkloristici-popolari. Negli ultimi anni il C.M.G. si è brillantemente affermato nella cultura musicale e in particolare nel mondo bandistico. Dal 2015 è diretto dal maestro Adelio Sonn.",Piazzale Lionello Groff,,38121,Trento,,340 0037333,info@bandagardolo.it,http://www.bandagardolo.it,,,Musica,,,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/corpo-musicale-di-gardolo/5273818-2-ita-IT/Corpo-Musicale-di-Gardolo.png,1906,,,
181,org_39603,Associazione Studio d'Arte Andromeda," Svolge laboratori di disegno dedicati ai giovani e agli adulti, organizza una rassegna internazionale di satira, partecipa attivamente all’attività culturale cittadina.",,,38122,Trento,,0461 262373 ,info@studioandromeda.net,https://www.studioandromeda.net/, https://www.facebook.com/StudiodArteAndromeda/,,"Arte
Fumetti",,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-studio-d-arte-andromeda/5269871-2-ita-IT/Associazione-Studio-d-Arte-Andromeda.jpg,2008,,,
182,org_27636, Associazione Teatrale Universitaria,"Associazione non a scopo di lucro di teatro, scrittura, musica e altre arti espressive. Collettori sociali e studenteschi",Via San Vigilio,,38017,Mezzolombardo,,3707045538,atu.unitn@gmail.com,,,,"Arte
Letteratura e poesia
Musica
Teatro",,Bressanello Elia,Legale rappresentante dell'Associazione,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/associazione-teatrale-universitaria/11621512-1-ita-IT/Associazione-Teatrale-Universitaria.jpg,2015,,,
183,org_1212,Unione Italiana Tiro a Segno - TSN Trento,,,,38123,Trento,,0461 990149,tsntrento@pec.tsntrento.com,http://www.tsntrento.com,,,"Sport
Tiro a segno",,,,/var/comunetn/storage/images/aree-tematiche/sport/federazioni/unione-italiana-tiro-a-segno-tsn-trento/11234338-2-ita-IT/Unione-Italiana-Tiro-a-Segno-TSN-Trento.png,2008,,,
184,org_23677,La Via del Fuoco - Arte Marziale e Ricerca Interiore APS,"L'Associazione propone un metodo di insegnamento integrale definito ""I Codici del Vuoto"": ogni lunedì un corso di meditazione 19.00-20.30; ogni mercoledì 20.30-23.00 si tiene la lezione principale di arte marziale (fondata sui cinque elementi di tradizione taoista) e ricerca interiore (meditazione, Yoga, ginnastica dell'energia, tecniche di respirazione e rilassamento, parte teorica dell'insegnamento).Le attività sono riservate a sole persone maggiorenni.", Via Antonio Stoppani,8,38122,Trento,,345 8833501,laviadelfuoco@gmail.com,http://www.laviadelfuoco.it,http://www.facebook.com/laviadelfuoco,,"Sport
Arti marziali",,Paolo Facchini,Legale rappresentante dell'Associazione,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/la-via-del-fuoco-arte-marziale-e-ricerca-interiore-aps/11861220-1-ita-IT/La-Via-del-Fuoco-Arte-Marziale-e-Ricerca-Interiore-APS.jpg,2015,,,
185,org_2363,La Nuda Compagnia - Associazione di Promozione Sociale,"La Nuda Compagnia è un'Associazione di Promozione Sociale e compagnia teatrale fondata da Antonella Fittipaldi nel luglio del 2008. Non ci sono censure negli spettacoli che vengono messi in scena, non si nasconde nulla al pubblico, né in quello che si vede, né in quello che si dice. Nudi moralmente di fronte al pubblico, da qui il nome della compagnia. Ma nonostante questo, il tutto è sempre giustificato, l'intenzione non è quella di voler far  ""rumore"" a tutti i costi.",,,38121,Trento,, 3209052894,info@lanudacompagnia.it,http://www.lanudacompagnia.it,https://www.facebook.com/lanudacompagnia/,,Teatro,,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/la-nuda-compagnia-associazione-di-promozione-sociale/5271831-2-ita-IT/La-Nuda-Compagnia-Associazione-di-Promozione-Sociale.jpg,2008,329 2453131,,
