remoteId,published,modified,Nome,"Abstract (descrizione in breve)",Indirizzo,Presso,CAP,Località,Telefono,"Telefono alternativo",Fax,"Casella postale",E-mail,"Sito WEB","Pagina Facebook",Categoria,Circoscrizione,Materia,Argomento,Contatti,Referente,"Ruolo del referente",lat,lon,address,"Indirizzo del referente","Telefono del referente","Fax del referente",Scheda,Immagine,Codice,"Data di inizio validità","Data di archiviazione","Parola chiave","Codice Fiscale","Partita IVA"
associazione-193,2008-01-01T00:00:00+01:00,2014-09-24T09:57:34+02:00,"Associazione Genitori Soggetti Autistici del Trentino (A.G.S.A.T.)  onlus",,"Via Giancarlo Maroni, 15",,38121,Trento,"0461 420351",,"0461 427544",,info@agsat.org,,,,,"Volontariato e solidarietà
Assistenza","Famiglia e minori","Facebook (A.G.S.A.T. Onlus)",,,0,0,,,,,"L’Associazione Genitori Soggetti Autistici del Trentino (A.G.S.A.T. onlus) si occupa della condizione delle persone con autismo e sindromi correlate intervenendo con progetti differenziati ed appropriati all’età, per tutto l’arco di vita della persona.Risponde ad esigenze di tipo riabilitativo sanitario e sociale ed Il modello di intervento si sviluppa nella direzione di dare risposte terapeutiche, riabilitative ed educative, individuali e di gruppo, rivolte alla persona, alla sua famiglia ed al suo contesto di vita.A.G.S.A.T. è una struttura accreditata con l’Azienda Sanitaria della Provincia di Trento e collabora con l’Assessorato alle Politiche Sociali, Istituzioni Socio Sanitarie Provinciali , Comune di Rovereto e Associazioni di Volontariato.A.G.S.A.T. è anche uno dei soci fondatori della Confederazione Nazionale Alleanza Autismo.ATTIVITÀ SANITARIAI servizi sanitari sono erogati in regime di accreditamento. Per ogni singolo utente si interviene con un progetto di intervento riabilitativo educativo individualizzato. Il piano terapeutico viene monitorato con verifiche trimestrali ed aggiornato in base all’evoluzione del quadro clinico - comportamentale della persona. Vengono effettuati, con regolarità, incontri con le scuole e mantenuti, in modo sistematico, i contatti con le istituzioni sociali. Offriamo, infine, un percorso di supporto alle famiglie, attraverso il Parent Training ed il Counselling individuale o familiare. I centri ambulatoriali funzionano per 5 giorni alla settimana dalle ore 8.00 alle ore 18.30 e le attività si svolgono presso la sede di Trento in Via Giancarlo Maroni n. 15.L’iter per accedere prevede:


Entrata con Diagnosi di autismo

Prima visita dell’utente e del nucleo familiare con Neuropsichiatra e Psicologo

Incontri di osservazione multidisciplinari ed eventuali accertamenti sanitari

Incontro di restituzione e definizione del progetto terapeutico ri-abilitativoPresa in carico allargata e condivisa della persona con autismo

Presa in carico allargata e condivisa della persona con autismo


Gli interventi consistono nella messa in atto di un percorso ri-abilitativo, secondo un modello di approccio integrato e multi-disciplinare . La valutazione funzionale, svolta in un primo momento, permette di porre le basi di tale progetto, che ha la caratteristica di essere personalizzato sulle esigenze del singolo individuo. Nello specifico, in regime ambulatoriale, vengono svolte: attività psicoeducative, psicomotorie e logopediche. Gli operatori coinvolti sono: neuropsichiatra infantile, psicologo psicoterapeuta, logopedista, neuropsicomotricista, terapista della riabilitazione neuropsichiatrica, pedagogista, educatore professionale.ATTIVITÀ SCOLASTICAI servizi educativi scolastici sono erogati in regime di accreditamento; tali attività educative sono garantite in rapporto 1 a 1, anch’esse personalizzate ed associate all’intervento sanitario ri-abilitativo. Sono svolti, periodicamente, incontri di condivisione e consulenza al personale scolastico che fa parte del percorso educativo di crescita del bambino o adolescente.ATTIVITÀ SOCIO-EDUCATIVAI servizi di attività socio-educativa sono erogati in regime di accreditamento. Il Centro Servizi a Rete propone delle attività interne al centro di tipo educativo, finalizzate all’apprendimento di autonomie personali che verranno poi sperimentate nel contesto sociale e territoriale al fine di sviluppare nuove competenze sociali. Il centro è aperto per 5 giorni alla settimana.",/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/associazione-genitori-soggetti-autistici-del-trentino-a.g.s.a.t.-onlus/6636359-3-ita-IT/Associazione-Genitori-Soggetti-Autistici-del-Trentino-A.G.S.A.T.-onlus.png,193,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,"autismo,famiglia,famiglie",,
associazione-2253,2008-04-21T00:00:00+02:00,2017-11-27T10:04:15+01:00,"Mali Weil",,"Via Villa Maria",,38123,Trento,,,,,,http://www.maliweil.org,,,"Circoscrizione n. 07 - Povo",Arte,,"FB / TW / IG @maliweil",,,0,0,,,,,"
Mali Weil è dal 2008 l'identità collettiva di Elisa Di Liberato, Lorenzo Facchinelli e Mara Ferrieri.
Sviluppa e realizza progetti che spaziano dal design alle pratiche relazionali, dalla progettazione culturale alla creazione di format audiovisivi. E' basata tra Trento e Berlino.",,2253,2008-04-21T00:00:00+02:00,2050-12-31T00:00:00+01:00,,,
associazione-2422,2011-07-25T00:00:00+02:00,2018-10-22T13:56:10+02:00,"U.S.D. Montevaccino",,"STRADA DI MONTEVACCINO 1",,38121,Trento,,,,,,http://www.montevaccino.it,,,"Circoscrizione n. 06 - Argentario","Sport
Calcio",,,,,46.108358,11.143825,"Strada di Montevaccino, Pinara, Maderno, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38121, Italia",,,,"L'U.S.D. Montevaccino nasce nel 2001 al fine di favorire attività sportive e ricreative nel sobborgo di Trento. Fin da subito l'attività si articola in due sezioni principali, mountain bike - rimasta attiva per qualche anno - e calcio - tuttora attiva. Dopo aver partecipato per sette anni al campionato Amatori F.I.G.C., la squadra gialloblu partecipa dal 2008 a quello di 2^ Categoria. Al termine della Stagione 2010/11 arriva la storica vittoria del campionato e successiva promozione in 1^ Categoria, dalla quale la formazione montese retrocede l'anno successivo. Dalla Stagione 2011/2012 è attiva anche una squadra amatoriale di calcio a 7.Oltre all'aspetto puramente sportivo, la società è attiva all'interno del sobborgo per l'organizzazione di iniziative di altro genere in collaborazione con le altre associazioni locali.Fra le principali vi sono il &quot;Torneo Mont&quot; per bambini e ragazzi &amp;ndash; giunto alla X edizione, la Sagra nel mese di settembre, la &quot;Festa di Ferragosto&quot;, il torneo di calcio balilla.La società è attualmente affiliata alla F.I.G.C. e partecipa al campionato di 2^ Categoria. E' inoltre presente una squadra amatoriale di calcio a 7.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/u.s.d.-montevaccino/6302520-4-ita-IT/U.S.D.-Montevaccino.png,2422,2011-07-25T00:00:00+02:00,2050-12-31T00:00:00+01:00,,,
associazione-2469,2013-01-10T00:00:00+01:00,2015-03-24T14:28:12+01:00,"Associazione Bottega Buffa CircoVacanti"," ","Via Sabbionare 22",,38123,Trento,3497227824,,,,info@bottegabuffacircovacanti.it,,,,"Circoscrizione n. 07 - Povo","Musica
Teatro",,"						
					                https://www.facebook.com/pages/Bottega-Buffa-CircoVacanti/127127597317805?fref=ts
    
",,,0,0,,,,,"La Bottega Buffa CircoVacanti si occupa di ricerca, produzione e divulgazione delle Arti Sceniche e Musicali. L’immaginario popolare tradizionale di qualsiasi cultura è fonte d’interesse e alimentazione poetica della nostra visione artistica. In Bottega si lavora d’indagine e recupero delle ritualità che stanno alla base di antiche feste comunitarie con l’intento di salvaguardarle dalla sempre più feroce folclorizzazione.",/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/associazione-bottega-buffa-circovacanti/7024988-2-ita-IT/Associazione-Bottega-Buffa-CircoVacanti.jpg,2469,2013-01-10T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2468,2012-12-14T00:00:00+01:00,2014-09-18T13:34:30+02:00,"Associazione Culturale Chiacchiere in Musica",,"Via per Belvedere, 18",,38123,Trento,"320 826894",,,,"info@chiacchiere-in-musica.it ",,,,"Circoscrizione n. 05 - Ravina - Romagnano","Danza
Musica
Scienze sociali
Lingue",,"						
					                https://www.facebook.com/pages/Associazione-Culturale-Chiacchiere-in-Musica/325735874183195
    
",,,0,0,,,,,"L'associazione, marchiato Family in Trentino, propone percorsi in gravidanza, MammaDanza, DanzaMovimento, Danza, lingue (inglese e tedesco) e musica dalla nascita e per tutta la famiglia, anche per bambini prematuri o con bisogni educativi specifici ",/var/comunetn/storage/images/citta/servizi/associazioni/associazione-culturale-chiacchiere-in-musica/6970048-4-ita-IT/Associazione-Culturale-Chiacchiere-in-Musica.jpg,2468,2012-12-14T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1119,2008-01-01T00:00:00+01:00,2018-10-22T13:33:21+02:00,"Karate Trento A.S.D.",,"VIA DI COLTURA 158",,38123,Trento,,,,,,http://www.karatetrento.com,,,"Circoscrizione n. 03 - Bondone","Sport
Arti marziali",,,,,46.090522,11.068697,"Via di Coltura, Sant&#039;Anna, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 66, Italia",,,,"L'Associazione è presente a Trento fin dagli anni &quot;70 ed inizialmente era destinata ad un pubblico adulto.Oggi invece è preponderante la presenza delle fasce giovanili a partire dai 5 anni.Offre corsi sia di avvio sportivo che agonistici ed amatoriali, tra cui il sistema di autodifesa del CONI denominato MGA (Metodo Globale Autodifesa).Promuove l'avvio sportivo con manifestazioni promozionali a vari livelli.Dai 5 ai 12 anni è attivo il programma nazionale CONI-MIUR Fijlkam (Federazione Italiana Judo Lotta Karate arti marziali) denominato scuola sport. Dai 12 ai 35 l'associazione offre la possibilità di specializzazione agonistica e in alternativa dai 20 in poi approfondimenti amatoriali di autodifesa.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/karate-trento-a.s.d/6976466-7-ita-IT/Karate-Trento-A.S.D.png,1119,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
df090a4f2cd7f93ebd240af5d6cc4192,2015-10-07T00:00:00+02:00,2018-10-22T09:35:55+02:00,"A.S.D. Nordic Walking Arcobaleno",,"PIAZZA DEPERO, 6  ALDENO",,38060,Aldeno,,,,,,http://www.nwarcobaleno.org|www.nwarcobaleno.org,,,,"Sport
Camminata nordica",,,,,45.973657,11.092787,"Piazza Depero, Aldeno, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, Italia",,,,"Pur avendo sede nel Comune di Aldeno, l'associazione è attiva anche nel Comune di Trento.L'ASD Nordic Walking Arcobaleno promuove la camminata con o senza bastoncini per migliorare il proprio benessere e la salute. Propone camminate lungo percorsi pianeggianti sulla pista ciclabile in direzione nord-sud o lungo percorsi cittadini toccando i parchi pubblici della città.Collabora con alcune associazioni locali per permettere, anche a chi non riesce solitamente a praticare attività fisica, a farlo avvicinandosi al cammino ed al nordic walking.Organizza anche giornate di cammino durante il fine settimana, adatte a tutti e per tutta la famiglia, per dare la possibilità di trascorrere del tempo libero all’aperto, in compagnia.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.d.-nordic-walking-arcobaleno/9329014-2-ita-IT/A.S.D.-Nordic-Walking-Arcobaleno.png,0,2015-10-07T00:00:00+02:00,2050-12-31T00:00:00+01:00,,,
e0b5a9efafc5247e8d25a475deeaff9c,2014-12-01T00:00:00+01:00,2017-02-13T12:49:13+01:00,"Associazione ISKRA",,,,38122,Trento,"348 8217364","338 4003284",,,childeducenter.rus.tn@gmail.com,,,,,"Scienze sociali
Lingue",,"						
					                www.facebook.com/ABVGDeikaIskraTrento
    
",,,0,0,,,,,"ISKRA Associazione trentina per i rapporti culturali con i popoli slavi e repubbliche ex sovietiche. L' organizzazione non ha scopo di lucro e ha lo scopo di promuovere obiettivi di studio, sostegno, valorizzazione delle culture dell'Europa orientale.ABVGDeika - Centro per l'infanzia in lingua russa presso l'associazione, ideato per bambini dai 2 ai 9 anni. Sviluppo del inguaggio, lettura e scrittura, introduzione alla cultura e alla letteratura russe.",/var/comunetn/storage/images/citta/servizi/associazioni/associazione-iskra/8735640-1-ita-IT/Associazione-ISKRA.jpg,0,2014-12-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
803cb66ed8a2b6b31e6f04fbf7b00ce2,2014-12-01T00:00:00+01:00,2014-12-04T10:32:49+01:00,"Compagnia ""La quarta parete""",,"Vicolo del Vo', 52",,38122,Trento,"0461 238630","333 3730231",,,albertdedja@email.it,,,,,Teatro,,"facebook: la quarta parete italia",,,0,0,,,,,"La  Compagnia teatrale La quarta parete è stata fondata dall'artista Albert Dedja e dall'attrice e regista Dardana Berdyna. Artisti di origine albanese, diplomati all'Accademia di belle arti di Tirana in Albania, dopo gli studi lavorano come professionisti per il teatro &quot;A. Moisiu&quot;  di Durazzo. Nei primi anni novanta si trasferiscono in Italia. Dal 1992 vivono e lavorano nella città di Trento.",,,2014-12-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
b08192eba43a91077567b6ae5fd68387,2017-05-11T13:23:23+02:00,2017-05-11T13:23:23+02:00,"Associazione Teatromoda",,"Via S. Anna, 24",,38121,Trento,3356740098,,,,teatromoda@hotmail.com,www.teatromoda.it,,,,Teatro,,,,,0,0,,,,,"
TeatroModa è un associazione culturale nata nel dicembre  2013, con la finalità pratica di diffusione e  promozione della cultura teatrale e artistica nelle sue varie forme, comprese quelle multimediali. Fondamentale è la rete con altre associazioni per valorizzare la cultura nel territorio. Al fine di raggiungere tale scopo, l'associazione svolge le seguenti attività:
-  formativa
-  teatrale
-  educativa
-  dimostrativa
-  rappresentativaattraverso laboratori e corsi.",/var/comunetn/storage/images/citta/servizi/associazioni/associazione-teatromoda/10500275-1-ita-IT/Associazione-Teatromoda.png,0,,,teatro;moda,,
e6dd88e0deb92c10e515132a5bf1d4b5,2016-11-21T00:00:00+01:00,2016-11-22T10:11:24+01:00,"Coro Piccolemelodie",,"Via Vegiara, 14",,38123,"Trento - Sopramonte","338 1139407",,,,"coropiccolemelodie@gmail.com ",,,,,"Musica
Corale","Associazioni e volontariato",,"Paolo Biasioli",,46.072325,11.059397,"Via di Vegiara, Trento, Trentino-Alto Adige, 38123, Italia",,,,"Il Coro Piccolemelodie svolge attività corale e concertistica dal 2001 ed è composto dalla sezione voci bianche (coristi 4-12 anni) e dalla sezione giovanile. Dal 2016 si organizzano anche cicli di corsi strumentali rivolti alla comunità. Durante gli anni il coro si è distinto con innumerevoli performance canore, partecipando con entusiasmo a numerosi eventi culturali nel campo associativo e nel volontariato, sia nella realtà di paese che sul territorio provinciale ed anche nazionale avvalendosi anche della collaborazione di alcuni professionisti nel campo musicale.",/var/comunetn/storage/images/citta/servizi/associazioni/coro-piccolemelodie/10170727-1-ita-IT/Coro-Piccolemelodie.png,0,2016-11-21T00:00:00+01:00,,coro,,
941a3ccd4792d6add7cb9fb0a6d854b7,2017-01-03T00:00:00+01:00,2017-01-03T13:17:10+01:00,"Noi Quartieri - Trento sud",,"Via Bettini, 20",,38123,Trento,3497908092,,,,noiquartieritrentosud@gmail.com,,https://www.facebook.com/Noiquartieri/,,,"Volontariato e solidarietà
Integrazione",,,,,0,0,,,,,"
Associazione senza fini di lucro che promuove e sostiene la crescita socio-culturale delle
comunità e dei quartieri situati a Trento sud. Gestisce il punto di Prestito di MadonnaBianca e fa parte del Distretto dell'Educazione del Comune di Trento.",/var/comunetn/storage/images/citta/servizi/associazioni/noi-quartieri-trento-sud/10247832-1-ita-IT/Noi-Quartieri-Trento-sud.png,0,2017-01-03T00:00:00+01:00,,,,
9a87c971980bde09ef310430d3563472,2016-12-30T00:00:00+01:00,2016-12-30T13:14:19+01:00,"Club Trento 4X4",,"Via Maso Scala, 24",,38123,Trento,"328 1508075",,,,"club@trento4x4.it ",www.trento4x4.it,,,,"Intrattenimento - tempo libero",,"Indirizzo email del Presidente:camillodegasperi@yahoo.it","Camillo Degasperi",Presidente,0,0,,,,,,/var/comunetn/storage/images/citta/servizi/associazioni/club-trento-4x4/10236271-6-ita-IT/Club-Trento-4X4.gif,0,2016-12-30T00:00:00+01:00,,fuoristrada,,
0c8bedc92390e3c09396647ffbd7f04d,2016-09-19T00:00:00+02:00,2016-09-19T12:54:36+02:00,"YAN KADI APS E ASD",,"Via S. Anna, 45/A",,38121,Trento,"349 5881681",,,,yankadi.tn@gmail.com,http://kikeyambe.altervista.org/,https://www.facebook.com/yankadi.tn/,,,Danza,,,,,0,0,,,,,"
L'associazione ha come scopo principale quello di diffondere e promuovere la cultura africana a tutti i livelli sociali attraverso le espressioni della musica e della danza tradizionale. L'associazione organizza corsi, stage e spettacoli di danza africana per promuovere l’ integrazione e la salvaguardia delle affascinanti tradizioni dell’ Africa Occidentale e per finanziare progetti di sviluppo e di sostegno dell'arte, della danza e della cultura rivolti alla Guinea.",/var/comunetn/storage/images/citta/servizi/associazioni/yan-kadi-aps-e-asd/10062704-1-ita-IT/YAN-KADI-APS-E-ASD.jpg,,2016-09-19T00:00:00+02:00,,Africa,,
78a03ac57daacca48901dc17304d45d6,2017-06-22T09:29:58+02:00,2018-10-22T13:36:25+02:00,"Rugby Trento A.S.D. ","Lo scopo del gioco è di consentire a due squadre di quindici, dieci o sette giocatori ciascuna, di poter segnare il maggior numero di punti possibile, giocando lealmente, in conformità alle regole e con spirito sportivo, portando, passando, calciando il pallone ed effettuando un toccato a terra; la squadra che segna il maggior numero di punti sarà la vincitrice dell’incontro.","Via Fersina, 19","Campo Rugby Fersina",38123,Trento,,,,,,http://www.rugbytrento.it,,,"Circoscrizione n. 10 - Oltrefersina","Sport
Rugby",,,,,46.042913,11.120777,"Strada ai Palazzi, Il Castell&eacute;r, Madonna Bianca, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, Italia",,,,"L'Associazione Sportiva Dilettantistica è stata fondata nel 1999 all'interno del Gruppo Sportivo Trilacum di Terlago, nel 2005 si sposta a Trento e nasce ufficialmente A.S.D. Rugby Trento. Da qui, seppur con alti e bassi, è un crescendo di risultati e di numeri. La vicinanza al centro città ha permesso la nascita di un settore giovanile che ha continuato a crescere negli anni fino ad arrivare ad oggi, a poter contare sulla presenza di tutte le categorie che una squadra di rugby possa schierare: attualmente ci sono circa 250 giocatori tesserati dai 4 anni in su. Da alcune stagioni sono state create anche la squadra femminile e la categoria Old, amatoriale over 35.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/rugby-trento-a.s.d./10640864-1-ita-IT/Rugby-Trento-A.S.D..jpg,0,,,,,
d8ea5a4fbf473e475fe544486eeef7b6,2017-09-19T08:39:55+02:00,2018-08-08T12:37:52+02:00,"PROMART Libera associazione per la promozione delle arti",,"Strada delle Tabarelle, 220",,38223,Trento,"347 5308221","0461 912005",,,tonico52@yahoo.it,www.promartrento.net,https://www.facebook.com/groups/34617354754/,,,Arte,,,,,46.044188,11.142386,"Strada delle Tabarelle, Man Sant&#039;Antonio, Madonna Bianca, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,"Dal manifesto di Promart, il 1° gennaio 1990:(omissis) L'Arte non ha bisogno di presunzioni. L'Arte necessita di calore, di trasporti spontanei, di entusiasmi semplici.  E' questo fine che Promart di propone: far conoscere, attraverso l'informazione/formazione, il fenomeno artistico, perché l'Arte sia letta e vissuta con la gioia della scoperta, dell'immedesimazione, delle sensibilità vere e mai esposte.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/promart-libera-associazione-per-la-promozione-delle-arti/10767882-3-ita-IT/PROMART-Libera-associazione-per-la-promozione-delle-arti.png,0,,2050-12-31T00:00:00+01:00,,,
